"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RHOH",1.24561203034646e-13,0.295582223591852,0.328,0.313,2.21756309762581e-09,"17","RHOH"
"SLC50A1",1.25821818462798e-13,-0.132683789876293,0.183,0.231,2.24000583409319e-09,"17","SLC50A1"
"RAP1GDS1",1.29629889115753e-13,0.119772188142181,0.186,0.204,2.30780091592774e-09,"17","RAP1GDS1"
"RPL18",1.30785885882156e-13,-0.146195965048349,0.978,0.988,2.32838112636002e-09,"17","RPL18"
"POLR2K",1.33920352661011e-13,0.108265817540335,0.21,0.229,2.38418403842398e-09,"17","POLR2K"
"TRNT1",1.36237604956213e-13,0.325833377316265,0.129,0.125,2.42543808103547e-09,"17","TRNT1"
"CHMP4A",1.36280475302748e-13,0.226720055997271,0.342,0.339,2.42620130181481e-09,"17","CHMP4A"
"LMAN2.2",1.39242795407705e-13,0.161365138249516,0.444,0.447,2.47893948664337e-09,"17","LMAN2"
"POLR2A",1.45616002992452e-13,-0.128868313593159,0.177,0.225,2.59240170127462e-09,"17","POLR2A"
"PRPF40A",1.46179703815642e-13,0.14494336489425,0.324,0.338,2.60243726702987e-09,"17","PRPF40A"
"JAZF1",1.46877695249955e-13,0.394064161536171,0.266,0.238,2.61486360853495e-09,"17","JAZF1"
"EMD.2",1.47021859176734e-13,0.220951058810212,0.357,0.348,2.6174301589234e-09,"17","EMD"
"THYN1",1.49280513885656e-13,0.105982411730321,0.168,0.184,2.65764098870633e-09,"17","THYN1"
"SF3B2",1.50215175879323e-13,-0.115617402783617,0.492,0.574,2.67428077617958e-09,"17","SF3B2"
"TXN2",1.50699159699314e-13,-0.21851434785236,0.146,0.195,2.68289714012689e-09,"17","TXN2"
"AC245297.3",1.54627923434531e-13,0.330832735602664,0.337,0.318,2.75284092090496e-09,"17","AC245297.3"
"HM13",1.5474046095025e-13,-0.262936870586254,0.27,0.349,2.75484442629729e-09,"17","HM13"
"UQCR11",1.55571182635954e-13,0.144292355940383,0.704,0.716,2.7696337644679e-09,"17","UQCR11"
"VAMP8",1.55748795039825e-13,0.129225117288117,0.555,0.573,2.772795798094e-09,"17","VAMP8"
"SNRPA.2",1.57887983484513e-13,0.10028638879982,0.255,0.274,2.81087976997479e-09,"17","SNRPA"
"ING4",1.6050805778841e-13,0.107475567281582,0.215,0.231,2.85752495280706e-09,"17","ING4"
"RAB27A",1.63354348132323e-13,0.18245242229565,0.368,0.375,2.90819745979974e-09,"17","RAB27A"
"TMEM259",1.64060540086295e-13,0.112616394967369,0.372,0.393,2.92076979515631e-09,"17","TMEM259"
"CCNQ.1",1.68518716538438e-13,0.340672711585125,0.106,0.102,3.00013871053381e-09,"17","CCNQ"
"RHBDD2",1.7034541063166e-13,0.352832347219415,0.153,0.142,3.03265934547544e-09,"17","RHBDD2"
"MRS2",1.7187578432004e-13,0.35876353881532,0.075,0.075,3.05990458824967e-09,"17","MRS2"
"SYNC.1",1.72943666385871e-13,-0.169408050968045,0.126,0.167,3.07891609266767e-09,"17","SYNC"
"GPBP1.1",1.74067247898681e-13,0.124981462959862,0.379,0.395,3.09891921434022e-09,"17","GPBP1"
"ZNF302.1",1.87627288152879e-13,0.284471003784565,0.152,0.15,3.3403286109857e-09,"17","ZNF302"
"SFPQ.1",1.88669394440225e-13,-0.144970049020275,0.325,0.396,3.35888122921933e-09,"17","SFPQ"
"ZNF358.1",1.89175844173984e-13,-1.15156334089128,0.032,0.079,3.36789755382943e-09,"17","ZNF358"
"PLCG2.1",1.89473517194615e-13,0.116140217825654,0.274,0.299,3.37319702661573e-09,"17","PLCG2"
"OTULINL.2",1.93119133681672e-13,-0.138176787075348,0.136,0.177,3.43809993693481e-09,"17","OTULINL"
"RSL1D1.1",1.9358577036625e-13,-0.351954550537866,0.202,0.279,3.44640746983034e-09,"17","RSL1D1"
"N4BP2L2",1.94021625802398e-13,0.191443311679342,0.605,0.597,3.45416700416008e-09,"17","N4BP2L2"
"SELL.2",1.98607898095957e-13,-1.07573734085613,0.118,0.191,3.53581640980232e-09,"17","SELL"
"AK2.1",2.00141711776915e-13,-0.222858562582636,0.158,0.211,3.56312289476441e-09,"17","AK2"
"CUL5",2.00479972672335e-13,0.124976252898334,0.153,0.171,3.56914495348559e-09,"17","CUL5"
"PPP1R12A.1",2.05175618762878e-13,0.129021757895749,0.531,0.552,3.65274154083552e-09,"17","PPP1R12A"
"CANX.1",2.05349087962272e-13,-0.31089925683772,0.347,0.444,3.65582981299232e-09,"17","CANX"
"GBE1.2",2.06228070019073e-13,-0.678210754334669,0.077,0.139,3.67147833054956e-09,"17","GBE1"
"BCAS3.1",2.10388084144355e-13,0.549502200342983,0.224,0.177,3.74553906202196e-09,"17","BCAS3"
"NBN.1",2.1157417732832e-13,0.132669867524156,0.202,0.219,3.76665507897608e-09,"17","NBN"
"SGSM3.1",2.12100291534277e-13,-0.280249806366903,0.086,0.127,3.77602149018473e-09,"17","SGSM3"
"ANXA7.1",2.13208987686178e-13,0.15277330767029,0.196,0.209,3.79575960777702e-09,"17","ANXA7"
"API5.1",2.17082657357657e-13,0.299584279204925,0.18,0.176,3.86472254893836e-09,"17","API5"
"MRPL13.1",2.20281061655378e-13,0.204495830446089,0.146,0.152,3.9216637406507e-09,"17","MRPL13"
"HDGFL3.1",2.22526644732916e-13,-0.612719477275061,0.072,0.126,3.9616418561801e-09,"17","HDGFL3"
"CYP20A1",2.22806968826296e-13,0.539179995699282,0.122,0.1,3.96663246601454e-09,"17","CYP20A1"
"IKZF1",2.25998134305322e-13,0.1642871054654,0.538,0.551,4.02344478503765e-09,"17","IKZF1"
"CASC4.1",2.26198939540742e-13,0.245857648907097,0.166,0.171,4.02701972064383e-09,"17","CASC4"
"CIRBP.1",2.28693377230053e-13,-0.161000820660461,0.693,0.781,4.07142819482664e-09,"17","CIRBP"
"DUT.1",2.34667527208385e-13,0.302272580092039,0.213,0.206,4.17778598689087e-09,"17","DUT"
"IRF3",2.35202845618322e-13,0.272129876950325,0.346,0.333,4.18731626054299e-09,"17","IRF3"
"LMBRD1.1",2.37186856875731e-13,0.248102627512881,0.284,0.277,4.22263761295864e-09,"17","LMBRD1"
"COPS8",2.41628669831341e-13,0.286894738593553,0.162,0.159,4.30171520900737e-09,"17","COPS8"
"RBPJ.1",2.42517545784035e-13,-0.351982466059333,0.219,0.3,4.31753986759317e-09,"17","RBPJ"
"ARHGAP25.1",2.50163224545309e-13,0.22273903639246,0.352,0.35,4.45365588658013e-09,"17","ARHGAP25"
"VMP1.1",2.50418542350077e-13,0.136518355457435,0.17,0.188,4.45820130945842e-09,"17","VMP1"
"ANP32B.1",2.5243801638938e-13,-0.232447786555294,0.496,0.595,4.49415400578013e-09,"17","ANP32B"
"RAVER1",2.55193547267478e-13,-0.224829032062008,0.088,0.125,4.54321072200292e-09,"17","RAVER1"
"TXNL4A",2.55249351929342e-13,0.123180099663499,0.382,0.397,4.54420421239807e-09,"17","TXNL4A"
"ITK.1",2.55726962594016e-13,0.107362185007974,0.319,0.343,4.55270711506127e-09,"17","ITK"
"TLN1.2",2.56562163631893e-13,-0.246589971898211,0.485,0.584,4.56757619913859e-09,"17","TLN1"
"CDK13",2.57569373182166e-13,0.121004427091943,0.274,0.295,4.58550755076211e-09,"17","CDK13"
"CPSF7",2.60015477044513e-13,0.312635740856265,0.151,0.145,4.62905553782346e-09,"17","CPSF7"
"ARHGEF3",2.6118981186385e-13,0.275721107741661,0.416,0.393,4.64996222061213e-09,"17","ARHGEF3"
"ARL1.1",2.61767791745669e-13,-0.367910968641245,0.08,0.123,4.66025199644815e-09,"17","ARL1"
"RPL41",2.65441996206366e-13,-0.268745316937864,0.996,0.996,4.72566385846193e-09,"17","RPL41"
"CD2BP2.1",2.68527105791446e-13,0.209072985923521,0.257,0.256,4.78058806440511e-09,"17","CD2BP2"
"MACO1.1",2.70462657390818e-13,0.351065465632994,0.12,0.117,4.81504668952873e-09,"17","MACO1"
"MCRS1",2.71557246810588e-13,0.18926917114778,0.177,0.184,4.83453366496891e-09,"17","MCRS1"
"HSD17B10",2.71882694276343e-13,0.22260009217634,0.136,0.141,4.84032760620174e-09,"17","HSD17B10"
"TNFAIP8.1",2.74172714483478e-13,-0.111735196188086,0.238,0.292,4.88109683594937e-09,"17","TNFAIP8"
"FIS1",2.85292438916329e-13,-0.106177506792266,0.368,0.435,5.07906129002741e-09,"17","FIS1"
"HNRNPH2",2.86430024523564e-13,0.122786246878529,0.222,0.238,5.09931372659301e-09,"17","HNRNPH2"
"LENG8.1",2.88889752836482e-13,0.299036911926267,0.271,0.257,5.14310426974788e-09,"17","LENG8"
"BABAM1",2.90874959900673e-13,0.183935015671396,0.212,0.218,5.17844691111168e-09,"17","BABAM1"
"CEBPZOS.2",2.92890095605529e-13,-0.322073734222224,0.186,0.256,5.21432237206523e-09,"17","CEBPZOS"
"GPR174",2.95889301237581e-13,0.269596437243088,0.296,0.287,5.26771722993265e-09,"17","GPR174"
"TTC17",2.99040849299715e-13,0.205060234847525,0.283,0.286,5.32382424008283e-09,"17","TTC17"
"LAPTM4A",2.99480873568573e-13,0.17523622058274,0.3,0.303,5.33165799214131e-09,"17","LAPTM4A"
"PIM1.1",3.07476313174659e-13,-0.444813438513957,0.285,0.382,5.47400080344845e-09,"17","PIM1"
"SLC2A1.1",3.0916922680206e-13,-0.193179379622108,0.137,0.183,5.50413974475708e-09,"17","SLC2A1"
"PRKCQ-AS1.1",3.21051916106672e-13,-0.240531665647598,0.284,0.363,5.71568726244709e-09,"17","PRKCQ-AS1"
"ZNF217.1",3.21487227457664e-13,0.182978504001203,0.25,0.258,5.72343711042879e-09,"17","ZNF217"
"CLTA",3.22212607518415e-13,0.129246965627872,0.371,0.383,5.73635105165035e-09,"17","CLTA"
"RPS18",3.25250284207422e-13,-0.147985530711254,0.993,0.998,5.79043080974473e-09,"17","RPS18"
"CSNK1A1",3.2716656952321e-13,0.125746487849736,0.367,0.383,5.82454643722171e-09,"17","CSNK1A1"
"RELA",3.28383570592408e-13,-0.212443471741259,0.237,0.301,5.84621270725664e-09,"17","RELA"
"ITFG2",3.28732869663055e-13,0.273706544540676,0.152,0.151,5.85243127861138e-09,"17","ITFG2"
"ATXN7L3B.2",3.30019087697083e-13,-0.34490569504324,0.144,0.205,5.87532981827117e-09,"17","ATXN7L3B"
"ZNF131.1",3.31004614713689e-13,0.299952065758264,0.185,0.181,5.8928751557478e-09,"17","ZNF131"
"LSM5.1",3.31295242281268e-13,-0.220882812363451,0.127,0.172,5.89804919833341e-09,"17","LSM5"
"SIDT1",3.33526768868174e-13,0.166339546629334,0.181,0.191,5.9377770661601e-09,"17","SIDT1"
"TSEN15",3.36318538550003e-13,0.10712067834072,0.182,0.201,5.9874789418057e-09,"17","TSEN15"
"MPLKIP",3.3840200083747e-13,0.138245499954406,0.181,0.195,6.02457082090948e-09,"17","MPLKIP"
"BECN1",3.38405417883726e-13,0.2364035916939,0.178,0.18,6.02463165458397e-09,"17","BECN1"
"NLRP1.1",3.40936492902728e-13,0.231792554166708,0.209,0.211,6.06969238314727e-09,"17","NLRP1"
"EIF2S1",3.41244407817547e-13,-0.132555404531247,0.125,0.162,6.0751741923758e-09,"17","EIF2S1"
"ATP6V0B.2",3.56451216553428e-13,0.190499101515833,0.383,0.378,6.34590100830068e-09,"17","ATP6V0B"
"ARHGAP1",3.56662270493508e-13,0.271218247176344,0.125,0.127,6.34965840159592e-09,"17","ARHGAP1"
"ZNF638",3.6127685822195e-13,0.157102313875581,0.323,0.334,6.43181190692537e-09,"17","ZNF638"
"N4BP2L1.1",3.61705811640363e-13,-0.228556860373606,0.178,0.236,6.43944856463338e-09,"17","N4BP2L1"
"TIMMDC1.1",3.65317660630033e-13,0.279443110988952,0.124,0.124,6.50375031219647e-09,"17","TIMMDC1"
"CCDC115.2",3.77317290634736e-13,0.161424855301496,0.224,0.233,6.7173797251702e-09,"17","CCDC115"
"MYC.2",3.78716525355821e-13,-1.85578720398092,0.023,0.066,6.74229030090968e-09,"17","MYC"
"DDX6.1",3.88609980519137e-13,0.140769931380591,0.438,0.451,6.91842348318219e-09,"17","DDX6"
"RBM38.1",3.89642428854962e-13,0.136038578710409,0.411,0.433,6.9368041609049e-09,"17","RBM38"
"MAPRE1",3.90457676224704e-13,0.188790303214234,0.167,0.174,6.95131800982841e-09,"17","MAPRE1"
"ABHD16A",3.92833607948907e-13,0.273164494219059,0.138,0.137,6.99361672231439e-09,"17","ABHD16A"
"CTNNB1.1",3.94324017724607e-13,0.111490069704376,0.226,0.245,7.02015048755118e-09,"17","CTNNB1"
"NAA20",3.94402621828704e-13,-0.17431306352674,0.125,0.166,7.02154987641642e-09,"17","NAA20"
"CYB5B",3.95490589887988e-13,0.330511469274058,0.231,0.214,7.04091897177586e-09,"17","CYB5B"
"SSU72.2",3.97695282199811e-13,0.173002837577159,0.388,0.391,7.08016910900324e-09,"17","SSU72"
"STARD3NL.1",4.01984972699111e-13,0.285598747317062,0.393,0.377,7.15653846896227e-09,"17","STARD3NL"
"NMRAL1",4.07822753366003e-13,-0.105631058134108,0.122,0.157,7.26046847817495e-09,"17","NMRAL1"
"MAP4.1",4.26945472706398e-13,0.192281908963035,0.256,0.265,7.60091025059201e-09,"17","MAP4"
"RPS10.2",4.27209095135984e-13,0.239929570148305,0.235,0.236,7.60560352070592e-09,"17","RPS10"
"PAICS.2",4.29187840374167e-13,-0.796282344022134,0.044,0.089,7.6408311221813e-09,"17","PAICS"
"SLC35D2.1",4.30512954723899e-13,-0.151832337884343,0.138,0.177,7.66442213294958e-09,"17","SLC35D2"
"SINHCAF.1",4.317098393058e-13,-0.188706577357592,0.125,0.167,7.68573026916116e-09,"17","SINHCAF"
"BOLA2.2",4.38291950083299e-13,0.51950002752218,0.153,0.127,7.80291158733297e-09,"17","BOLA2"
"HMCES",4.41963080361995e-13,0.208142263096948,0.147,0.151,7.8682687196846e-09,"17","HMCES"
"CMTM3.2",4.53381345262107e-13,-0.14013919062308,0.301,0.364,8.07154808970129e-09,"17","CMTM3"
"FLII.2",4.55505126469233e-13,-0.269294706594069,0.139,0.192,8.10935776653175e-09,"17","FLII"
"AC244502.1.2",4.67789579541521e-13,0.827750003852799,0.141,0.091,8.3280578845777e-09,"17","AC244502.1"
"ERBIN",4.7680398068045e-13,0.179707430179738,0.252,0.261,8.48854126805405e-09,"17","ERBIN"
"GET4",4.76980874659564e-13,0.320883944641893,0.108,0.106,8.49169051156422e-09,"17","GET4"
"UBE2Q2.1",4.80226469968236e-13,-0.342974380584036,0.098,0.144,8.5494718448445e-09,"17","UBE2Q2"
"SNRPA1",5.00035130189902e-13,-0.140471551604129,0.198,0.248,8.90212542277082e-09,"17","SNRPA1"
"U2SURP.1",5.07340588706806e-13,-0.182782275060947,0.316,0.391,9.03218450074726e-09,"17","U2SURP"
"VPS51.1",5.20610536062615e-13,-0.156422909023035,0.226,0.284,9.26842937352274e-09,"17","VPS51"
"FLAD1.1",5.44245198840898e-13,0.338110716689425,0.094,0.093,9.68919727496451e-09,"17","FLAD1"
"CCSER2.1",5.51402144306622e-13,0.246001836327096,0.451,0.441,9.81661237509079e-09,"17","CCSER2"
"EXOC4.1",5.54398725906068e-13,0.235298360060883,0.212,0.215,9.86996051730573e-09,"17","EXOC4"
"AC243829.2.2",5.5659709063851e-13,1.46345891030389,0.065,0.026,9.90909800463739e-09,"17","AC243829.2"
"STIM1",5.60810655646699e-13,0.183306071482184,0.212,0.22,9.98411210247819e-09,"17","STIM1"
"CD82.2",5.72609679291746e-13,-0.73862400543549,0.087,0.152,1.0194170120431e-08,"17","CD82"
"SNHG6.1",5.78308055508988e-13,0.106633365194165,0.569,0.603,1.02956183122265e-08,"17","SNHG6"
"AKR1B1",5.79803905884006e-13,0.291781786474078,0.263,0.248,1.0322248936453e-08,"17","AKR1B1"
"USP3",5.81228888503457e-13,0.122131725465301,0.311,0.33,1.0347617902027e-08,"17","USP3"
"COX14",5.93967062656053e-13,0.110677768657193,0.293,0.31,1.05743956164657e-08,"17","COX14"
"DIPK1A.1",6.01124115950886e-13,0.610047447375196,0.161,0.127,1.07018126362736e-08,"17","DIPK1A"
"SEC61G.1",6.01171578513435e-13,-0.216658417979414,0.515,0.612,1.07026576122747e-08,"17","SEC61G"
"MIDN",6.05603073186038e-13,0.288409003194977,0.281,0.266,1.0781551511931e-08,"17","MIDN"
"SLC25A39.2",6.1879008592675e-13,-0.155417174102844,0.138,0.179,1.10163198997539e-08,"17","SLC25A39"
"ARHGAP15.2",6.22176369455914e-13,0.295189049616133,0.534,0.507,1.10766059054236e-08,"17","ARHGAP15"
"H2AFZ.1",6.27583170358026e-13,0.184370821064724,0.561,0.564,1.11728631818839e-08,"17","H2AFZ"
"DNAJB14",6.27793063621848e-13,0.312899824369798,0.302,0.279,1.11765999116598e-08,"17","DNAJB14"
"ACP1",6.31896018253748e-13,0.123836597293339,0.361,0.374,1.12496448129715e-08,"17","ACP1"
"ZNF639",6.31954752711021e-13,-0.124170593396469,0.118,0.154,1.12506904625143e-08,"17","ZNF639"
"VOPP1",6.38404795725463e-13,0.250729167032902,0.257,0.255,1.13655205783004e-08,"17","VOPP1"
"IRF2BPL",6.39349971501373e-13,-0.306963641067748,0.076,0.115,1.13823475426389e-08,"17","IRF2BPL"
"SLC16A7.1",6.48536173526346e-13,0.266677708411673,0.14,0.141,1.15458894972895e-08,"17","SLC16A7"
"RAN.1",6.54506330763199e-13,0.131081281116814,0.515,0.53,1.16521762065772e-08,"17","RAN"
"TXN.1",6.63451784491481e-13,-0.169302053553122,0.226,0.287,1.18114321193018e-08,"17","TXN"
"MYDGF.1",6.67239244704145e-13,-0.346965724586725,0.271,0.358,1.18788602734679e-08,"17","MYDGF"
"SEPTIN9.1",6.70882296138998e-13,-0.180641003250635,0.626,0.719,1.19437175181626e-08,"17","SEPTIN9"
"SPN.1",6.7203896441458e-13,0.260036116740067,0.397,0.38,1.19643096834728e-08,"17","SPN"
"ARPC5L",6.75434353360598e-13,-0.199812197759707,0.446,0.536,1.20247577928787e-08,"17","ARPC5L"
"HAPLN3.2",6.80984058544513e-13,-0.801733261279448,0.037,0.083,1.2123559194268e-08,"17","HAPLN3"
"SF3B4",6.82385163186296e-13,0.137297598867176,0.325,0.335,1.21485030602056e-08,"17","SF3B4"
"ARL6IP5.1",6.86249291083174e-13,0.134646203910511,0.639,0.662,1.22172961291538e-08,"17","ARL6IP5"
"SLA2.1",6.93191969778211e-13,0.314135661268768,0.397,0.374,1.23408966379615e-08,"17","SLA2"
"PPIE",6.97374947642746e-13,0.104375786992785,0.21,0.225,1.24153661928838e-08,"17","PPIE"
"ZBTB7A.1",7.03037003058734e-13,0.117587309516992,0.408,0.43,1.25161677654546e-08,"17","ZBTB7A"
"DIMT1.1",7.08788645705896e-13,0.430327315759244,0.118,0.107,1.26185642595021e-08,"17","DIMT1"
"REEP5",7.12014164346105e-13,0.131672033111724,0.388,0.402,1.26759881678537e-08,"17","REEP5"
"VPS26B.1",7.17108367388229e-13,0.147170030624745,0.257,0.27,1.27666802646126e-08,"17","VPS26B"
"DDHD1.1",7.18202850340169e-13,0.101347659840842,0.18,0.201,1.2786165344606e-08,"17","DDHD1"
"TRPT1.1",7.59499958713423e-13,-0.154078130677876,0.207,0.259,1.35213777649751e-08,"17","TRPT1"
"MYO1G.2",7.60186781872808e-13,-0.11548855110585,0.177,0.225,1.35336052776816e-08,"17","MYO1G"
"GPR65.1",7.77941582466671e-13,-0.142939725162975,0.228,0.285,1.38496939926541e-08,"17","GPR65"
"HCP5",7.79723283152148e-13,0.317865828548889,0.238,0.224,1.38814136099577e-08,"17","HCP5"
"PTOV1.1",8.01008701216537e-13,-0.112662309026839,0.298,0.358,1.4260357907758e-08,"17","PTOV1"
"SORL1.1",8.02534045916262e-13,-0.196983286582566,0.337,0.417,1.42875136194472e-08,"17","SORL1"
"NFX1",8.15016991338754e-13,0.268416348936077,0.128,0.129,1.45097474968038e-08,"17","NFX1"
"HMGB1",8.21327064709578e-13,0.166432307608668,0.842,0.849,1.46220857330246e-08,"17","HMGB1"
"RNF115",8.46773639715009e-13,0.202844109278823,0.266,0.275,1.50751111078463e-08,"17","RNF115"
"GLIPR1.1",8.59569026311334e-13,0.322455636357177,0.448,0.413,1.53029073754207e-08,"17","GLIPR1"
"ALDOA.1",8.63299557281813e-13,-0.221110934419879,0.723,0.804,1.53693220182881e-08,"17","ALDOA"
"TNKS",8.80489585485996e-13,0.326757402856567,0.129,0.128,1.56753560904072e-08,"17","TNKS"
"PPP4R3A",8.81246419550613e-13,-0.109118666211017,0.227,0.279,1.56888300072596e-08,"17","PPP4R3A"
"OTUD5",8.8534772417049e-13,-0.23597371002628,0.157,0.21,1.57618455334072e-08,"17","OTUD5"
"SUCLA2.1",9.06376461954925e-13,0.19751206814853,0.111,0.12,1.61362201521835e-08,"17","SUCLA2"
"OSBPL5.1",9.18614426244202e-13,0.228712651211677,0.164,0.171,1.63540926304255e-08,"17","OSBPL5"
"COTL1.2",9.22017088970369e-13,-0.732938134091844,0.131,0.208,1.64146702349395e-08,"17","COTL1"
"WBP11",9.24410962010211e-13,0.151366380158983,0.19,0.203,1.64572883566678e-08,"17","WBP11"
"SEC62.1",9.6637873035689e-13,0.159598244322199,0.401,0.41,1.72044405365437e-08,"17","SEC62"
"BID.1",9.97579231947672e-13,-0.27974915953753,0.091,0.131,1.77599030663644e-08,"17","BID"
"IKZF3.1",9.98623255556205e-13,0.337504861951001,0.501,0.441,1.77784898186671e-08,"17","IKZF3"
"MPPE1",1.01795197320788e-12,0.384171378207959,0.187,0.168,1.81225989790199e-08,"17","MPPE1"
"CALHM2.2",1.0193783920344e-12,0.33152881020797,0.157,0.148,1.81479935133884e-08,"17","CALHM2"
"PEX2",1.02722906709373e-12,0.2366582576732,0.166,0.166,1.82877590814698e-08,"17","PEX2"
"SEPTIN11",1.03396508657398e-12,-0.276622027104602,0.11,0.156,1.84076804362766e-08,"17","SEPTIN11"
"MYBL1.1",1.04034494847914e-12,-0.246649862069453,0.23,0.304,1.85212611177741e-08,"17","MYBL1"
"UFC1",1.04549036819215e-12,-0.158985358191458,0.378,0.454,1.86128650249248e-08,"17","UFC1"
"TMUB1",1.04713957063243e-12,-0.116073862980728,0.232,0.282,1.86422257759692e-08,"17","TMUB1"
"SNHG7.1",1.05452830445575e-12,-0.12497661947033,0.323,0.389,1.87737674042256e-08,"17","SNHG7"
"SREK1.2",1.12950108738805e-12,-0.236971070719365,0.155,0.21,2.01085078587694e-08,"17","SREK1"
"RPL35",1.14278534565958e-12,-0.147219902201725,0.924,0.961,2.03450075087776e-08,"17","RPL35"
"ARGLU1.1",1.14462411412886e-12,-0.144767881884718,0.531,0.618,2.0377743103836e-08,"17","ARGLU1"
"PGRMC2.1",1.1637167072232e-12,-0.388511226390661,0.082,0.127,2.07176485386947e-08,"17","PGRMC2"
"NUBP1.1",1.1893705235619e-12,0.316047025221709,0.079,0.081,2.11743634309724e-08,"17","NUBP1"
"DHRS13",1.20131983245556e-12,-0.285558954700876,0.117,0.164,2.13870969772064e-08,"17","DHRS13"
"DNAJC1",1.21689233421016e-12,0.150663018205956,0.419,0.438,2.16643342259434e-08,"17","DNAJC1"
"PMS1.1",1.23617344836887e-12,-0.137949983243302,0.118,0.155,2.2007595901311e-08,"17","PMS1"
"TSPAN3.1",1.24193195839301e-12,0.185893445712739,0.119,0.126,2.21101146552708e-08,"17","TSPAN3"
"GAB1.2",1.2449750238005e-12,-1.67503721415432,0.013,0.049,2.21642903487202e-08,"17","GAB1"
"FAM192A",1.24817515374568e-12,0.275670241799615,0.142,0.142,2.22212622621344e-08,"17","FAM192A"
"CHD1.1",1.25809149747877e-12,-0.108170905792417,0.231,0.283,2.23978029296145e-08,"17","CHD1"
"YIPF3",1.25813795939897e-12,0.10417527011319,0.262,0.278,2.23986300911799e-08,"17","YIPF3"
"RICTOR",1.27609006747741e-12,0.318951837212231,0.305,0.283,2.27182314713003e-08,"17","RICTOR"
"TM2D1",1.28151131225225e-12,0.182673826687904,0.176,0.184,2.28147458920269e-08,"17","TM2D1"
"ARAF.1",1.28256213172522e-12,0.23202239791765,0.165,0.166,2.28334536311041e-08,"17","ARAF"
"GOSR1.1",1.28446606529683e-12,0.19288999947942,0.154,0.16,2.28673493604794e-08,"17","GOSR1"
"RPL22L1.1",1.29090670712865e-12,-0.276243658287221,0.297,0.381,2.29820121070113e-08,"17","RPL22L1"
"MORF4L1",1.29714025011942e-12,0.121509807479721,0.512,0.529,2.3092987872876e-08,"17","MORF4L1"
"PI4KB",1.30707425736753e-12,0.163695292186708,0.115,0.126,2.32698430039141e-08,"17","PI4KB"
"MOB3A",1.31630644154492e-12,-0.155644701074921,0.233,0.291,2.34342035788242e-08,"17","MOB3A"
"CHCHD5.1",1.31993470460002e-12,0.115331236225765,0.191,0.208,2.34987975459941e-08,"17","CHCHD5"
"USP47",1.32065836120024e-12,0.154198780687083,0.259,0.274,2.35116808044478e-08,"17","USP47"
"ARID4A",1.34952351069263e-12,0.229238767896178,0.243,0.244,2.40255670608609e-08,"17","ARID4A"
"COQ10B",1.35166797083575e-12,0.304008499975568,0.19,0.178,2.40637448847888e-08,"17","COQ10B"
"G6PD.1",1.35367390306643e-12,-0.142009503488089,0.232,0.286,2.40994564962916e-08,"17","G6PD"
"ARHGAP26.2",1.36656299125618e-12,0.258062207177973,0.162,0.165,2.43289209333337e-08,"17","ARHGAP26"
"IL10RA.1",1.37087801611115e-12,0.232784374006258,0.44,0.43,2.44057413208268e-08,"17","IL10RA"
